序號,,聯絡地址,商店編號,綠色商店名稱,聯絡電話,分機,手機號碼,綠色商店類型,,,,,,
1529,,114台北市內湖區安泰街26.28號一樓全部,A001605,萊爾富國際股份有限公司-北市湖泰店,(02)26326581,,,連鎖型綠色商店,,,,,,
1530,,114台北市內湖區文湖街21巷26、28號1樓及地下1樓全部(不含停車位),A001631,萊爾富國際股份有限公司-北市湖康店,(02)89783044,,,連鎖型綠色商店,,,,,,
1531,,114臺北市內湖區湖元里瑞光路66巷33號,A001367,萊爾富國際股份有限公司-北市湖森店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1532,,114臺北市內湖區成功路四段186號(捷運內湖線內湖站),A001318,萊爾富國際股份有限公司-北市湖運店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1533,,114臺北市內湖區康寧路三段75巷137號第二教學大樓B1(康寧醫護暨管理專科學校),A001271,萊爾富國際股份有限公司-北市湖寧店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1534,,114臺北市內湖區舊宗路一段188號(內湖大潤發二館),A001423,萊爾富國際股份有限公司-北市湖潤店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1535,,114台北市內湖區金湖路358、358-1號,A001626,萊爾富國際股份有限公司-北市湖鑫店,(02)26346037,,,連鎖型綠色商店,,,,,,
1536,,114臺北市內湖區瑞光路502號,A001328,萊爾富國際股份有限公司-北市湖鑽店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1537,,110臺北市信義區松壽路16號1樓,A001369,萊爾富國際股份有限公司-北市華納店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1538,,108台北市萬華區德昌街241、243、245號,A001602,萊爾富國際股份有限公司-北市華德店,(02)89782941,,,連鎖型綠色商店,,,,,,
1539,,"111臺北市士林區社子街142,144號",A001445,萊爾富國際股份有限公司-北市開利店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1540,,114臺北市內湖區陽光街347號,A001403,萊爾富國際股份有限公司-北市陽光店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1541,,103臺北市大同區酒泉街15號,A001344,萊爾富國際股份有限公司-北市圓捷店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1542,,114台北市內湖區新明路241、241-1號,A001630,萊爾富國際股份有限公司-北市新明店,(02)89786745,,,連鎖型綠色商店,,,,,,
1543,,104臺北市中山區德惠街167巷2號,A001330,萊爾富國際股份有限公司-北市新喜店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1544,,114台北市內湖區瑞光路513巷36號一樓全部,A001627,萊爾富國際股份有限公司-北市新瑞店,(02)26585946,,,連鎖型綠色商店,,,,,,
1545,,105台北市松山區寧安街12號(育達高職樸實樓一樓107教室),A001609,萊爾富國際股份有限公司-北市新樸實店,,,0,連鎖型綠色商店,,,,,,
1546,,112臺北市北投區行義路154巷2號B1 ,A001282,萊爾富國際股份有限公司-北市溫泉店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1547,,108臺北市萬華區西寧南路36之69號,A001358,萊爾富國際股份有限公司-北市獅子林店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1548,,108臺北市萬華區全德里民和街9號1樓,A001404,萊爾富國際股份有限公司-北市萬和店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1549,,108臺北市萬華區成都路29.31號,A001408,萊爾富國際股份有限公司-北市萬都店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1550,,108臺北市萬華區西園路一段170號1樓,A001268,萊爾富國際股份有限公司-北市萬園店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1551,,108台北市萬華區長沙街二段50號,A001620,萊爾富國際股份有限公司-北市萬寧店,(02)89783407,,,連鎖型綠色商店,,,,,,
1552,,116臺北市文山區興隆路三段58號,A001389,萊爾富國際股份有限公司-北市萬興店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1553,,108臺北市萬華區西園路二段146號1樓,A001436,萊爾富國際股份有限公司-北市萬寶店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1554,,108台北市萬華區西園路二段134、136、138號,A001600,萊爾富國際股份有限公司-北市萬鑫店,(02)23083401,,,連鎖型綠色商店,,,,,,
1555,,116臺北市文山區試院路104號,A001300,萊爾富國際股份有限公司-北市試院店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1556,,104臺北市中山區農安街160號,A001350,萊爾富國際股份有限公司-北市農安店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1557,,105臺北市松山區八德路三段32號,A001357,萊爾富國際股份有限公司-北市旗艦店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1558,,104臺北市中山區民權東路三段7號1樓,A001326,萊爾富國際股份有限公司-北市榮輝店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1559,,110臺北市信義區福德街266號,A001315,萊爾富國際股份有限公司-北市福德店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1560,,108臺北市萬華區雙園街69號,A001269,萊爾富國際股份有限公司-北市艋舺店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1561,,111臺北市士林區中山北路五段250號(銘傳大學),A001263,萊爾富國際股份有限公司-北市銘傳店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1562,,108臺北市萬華區西園路二段281巷31號,A001305,萊爾富國際股份有限公司-北市德昌二店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1563,,114臺北市內湖區文湖街21巷16號1樓.地下室,A001307,萊爾富國際股份有限公司-北市德湖店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1564,,104臺北市中山區松江路186號之1,A001285,萊爾富國際股份有限公司-北市慶泰店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1565,,105臺北市松山區寧安街12號(育達商職樸實樓一樓),A001325,萊爾富國際股份有限公司-北市樸實店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1566,,114臺北市內湖區東湖路121號,A001309,萊爾富國際股份有限公司-北市興湖店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1567,,116臺北市文山區興隆路二段203巷16號,A001401,萊爾富國際股份有限公司-北市興隆店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1568,,116台北市文山區指南路三段38巷35號,A001633,萊爾富國際股份有限公司-北市貓空店,(02)22346497,,,連鎖型綠色商店,,,,,,
1569,,104臺北市中山區南京東路三段195號,A001290,萊爾富國際股份有限公司-北市遼寧店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1570,,104臺北市中山區錦州街276號,A001283,萊爾富國際股份有限公司-北市錦江店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1571,,103臺北市大同區民生西路231號,A001312,萊爾富國際股份有限公司-北市靜修店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1572,,106臺北市大安區臨江街40巷2號,A001287,萊爾富國際股份有限公司-北市臨江店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1573,,104臺北市中山區民生西路62號,A001274,萊爾富國際股份有限公司-北市雙連店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1574,,103臺北市大同區南京西路64巷9弄2號,A001353,萊爾富國際股份有限公司-北市雙蝶店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1575,,112臺北市北投區懷德街5號,A001447,萊爾富國際股份有限公司-北市懷德店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1576,,106臺北市大安區羅斯福路二段75之1號,A001352,萊爾富國際股份有限公司-北市羅斯福店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1577,,116台北市文山區指南路二段64號四樓,A001606,萊爾富國際股份有限公司-北市藝文店,(02)89781640,,,連鎖型綠色商店,,,,,,
1578,,112臺北市北投區知行路314號,A001438,萊爾富國際股份有限公司-北市關渡店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1579,,114臺北市內湖區內湖路一段409之1號,A001319,萊爾富國際股份有限公司-北市麗湖店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1580,,105臺北市松山區南京東路5段61.63號,A001402,萊爾富國際股份有限公司-北市寶德店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1581,,114臺北市內湖區行愛路141巷39號B1,A001378,萊爾富國際股份有限公司-北市蘋果店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1582,,105臺北市松山區饒河街35號,A001420,萊爾富國際股份有限公司-北市饒河店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1583,,114臺北市內湖區民權東路六段58號,A001361,萊爾富國際股份有限公司-北市權湖店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1584,,104台北市中山區林森北路101號,A001618,萊爾富國際股份有限公司-北市鑫林森店,(02)89787591,,,連鎖型綠色商店,,,,,,
1585,,108臺北市萬華區梧州街55號,A001294,萊爾富國際股份有限公司-北市鑫梧店,(02)66068688,356,,連鎖型綠色商店,,,,,,
1586,,114台北市內湖區基湖路35巷11號一樓全部,A001640,萊爾富國際股份有限公司-北市鑫湖店,(02)87518529,,,連鎖型綠色商店,,,,,,
1587,,111臺北市士林區中山北路五段505巷2號,A000101,義德傢俱股份有限公司,(02)28831108,,,連鎖型綠色商店,,,,,,
1588,,104臺北市中山區敬業三路123號,A000001,遠百企業股份有限公司大直分公司,(02)77015168,,,連鎖型綠色商店,,,,,,
1589,,110臺北市信義區忠孝東路五段297號,A000002,遠百企業股份有限公司忠孝分公司,(02)25289388,501,,連鎖型綠色商店,,,,,,
1590,,116臺北市文山區景中街30巷12號,A000003,遠百企業股份有限公司景美分公司,(02)29332088,,,連鎖型綠色商店,,,,,,
1591,,104臺北市中山區八德路二段306號地下2樓之3、地下3樓,A000022,潤泰創新國際股份有限公司中崙分公司,(02)27790006,501,,連鎖型綠色商店,,,,,,
1592,,100台北市中正區八德路一段102號,A001536,燦坤實業股份有限公司八德分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1593,,111台北市士林區中正路115號,A001538,燦坤實業股份有限公司士林旗艦分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1594,,106台北市大安區信義路三段153號,A001544,燦坤實業股份有限公司大安分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1595,,104台北市中山區北安路633號1F、B1,A001558,燦坤實業股份有限公司大直分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1596,,114台北市內湖區堤頂大道一段331號,A001522,燦坤實業股份有限公司內湖旗艦分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1597,,111台北市士林區天母北路３０號,A001532,燦坤實業股份有限公司天母分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1598,,111台北市士林區中山北路六段238號1-2F,A001518,燦坤實業股份有限公司天母蘭雅分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1599,,114台北市內湖區文德路212號,A001546,燦坤實業股份有限公司文德分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1600,,116台北市文山區木新路3段212號,A001525,燦坤實業股份有限公司木新分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1601,,112台北市北投區北投路2段13號B1,A001533,燦坤實業股份有限公司北投旗艦分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1602,,114台北市內湖區內湖路一段323巷11號1F.B1,A001545,燦坤實業股份有限公司台北西湖分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1603,,103台北市大同區民族西路136號1至3樓及138號2、3樓,A001557,燦坤實業股份有限公司民族西分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1604,,110台北市信義區大道路16號、16號地下1樓,A001514,燦坤實業股份有限公司永春分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1605,,112台北市北投區石牌路二段99巷1號,A001551,燦坤實業股份有限公司石牌分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1606,,105台北市松山區南京東路五段40號2F,A001531,燦坤實業股份有限公司吉祥分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1607,,108台北市萬華區西藏路217與219號B1-1F,A001555,燦坤實業股份有限公司西藏分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1608,,100台北市中正區和平西路一段13號,A001540,燦坤實業股份有限公司和平旗艦分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1609,,105台北市松山區延吉街30巷11號及9號地下1樓,A001539,燦坤實業股份有限公司延吉分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1610,,106台北市大安區忠孝東路四段212號B1,A001526,燦坤實業股份有限公司忠孝分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1611,,110台北市信義區忠孝東路五段297-1號1 2F,A001523,燦坤實業股份有限公司忠孝永春分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1612,,106台北市大安區復興南路1段206號1-2F,A001556,燦坤實業股份有限公司忠孝復興分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1613,,108台北市萬華區昆明街120號及122號1-2F,A001524,燦坤實業股份有限公司昆明分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1614,,100台北市中正區金山南路一段155號B1,A001528,燦坤實業股份有限公司東門分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1615,,114台北市內湖區康寧路三段74號1樓,A001550,燦坤實業股份有限公司東湖分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1616,,111台北市士林區延平北路5段282號B1.1F,A001548,燦坤實業股份有限公司社子分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1617,,110臺北市信義區信義路4段375號,A000026,燦坤實業股份有限公司信義分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1618,,104台北市中山區南京東路三段9號,A001559,燦坤實業股份有限公司南京分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1619,,104台北市中山區南京東路二段6號,A001527,燦坤實業股份有限公司南京旗艦分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1620,,115台北市南港區興中路56巷11號及13號地下1樓,A001541,燦坤實業股份有限公司南港興中分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1621,,116台北市文山區指南路2段53號1-2F 51號2F,A001530,燦坤實業股份有限公司政大營業所,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1622,,104台北市中山區樂群三路289號,A001560,燦坤實業股份有限公司美麗華營業所,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1623,,100台北市中正區館前路4-6號,A001554,燦坤實業股份有限公司站前分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1624,,106台北市大安區通化街198號1F,A001549,燦坤實業股份有限公司通化分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1625,,110台北市信義區和平東路3段333號B1,A001535,燦坤實業股份有限公司富陽分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1626,,105台北市松山區復興北路325號,A001515,燦坤實業股份有限公司復北分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1627,,116台北市文山區景興路200號1樓,A001534,燦坤實業股份有限公司景美分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1628,,112台北市北投區中和街14號1樓,A001529,燦坤實業股份有限公司新北投分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
1629,,105台北市松山區民生東路五段119-2號1樓、B1,A001537,燦坤實業股份有限公司新民生分公司,(02)27953988,10802,,連鎖型綠色商店,,,,,,
